[2022-05-01T12:57:24.485] [INFO] access - path:/admin/login | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36
[2022-06-05T08:37:19.271] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:21.682] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:27.652] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:29.845] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:31.297] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:33.393] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:34.811] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:44.245] [INFO] access - path:/admin/getUserByStudentId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:44.995] [INFO] access - path:/admin/getJobListByStudentId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:54.595] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:56.176] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:37:59.898] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:38:00.788] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:38:46.037] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:38:46.064] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:38:46.086] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:40:41.917] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:40:42.118] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:40:42.163] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:42:01.152] [INFO] access - path:/admin/getChooseMax | method:GET | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:42:01.161] [INFO] access - path:/admin/getChoose | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:42:01.231] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:42:01.362] [INFO] access - path:/admin/getHomeworkByTeacherIdMax | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:42:01.517] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:42:20.161] [INFO] access - path:/admin/getChooseByGrouping | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:44:26.334] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:44:26.560] [INFO] access - path:/admin/getHomeworkByTeacherIdMax | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:44:26.621] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:44:54.895] [INFO] access - path:/admin/getChooseByGrouping | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:46:36.257] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:46:36.482] [INFO] access - path:/admin/getHomeworkByTeacherIdMax | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:46:36.541] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:46:49.400] [INFO] access - path:/admin/getChooseByGrouping | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:47:55.389] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:47:55.594] [INFO] access - path:/admin/getHomeworkByTeacherIdMax | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:47:55.671] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:48:07.881] [INFO] access - path:/admin/getChooseByGrouping | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:48:37.879] [INFO] access - path:/admin/homeworkIssue | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:48:38.235] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:48:40.757] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:49:32.649] [INFO] access - path:/admin/homeworkIssue | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:49:32.915] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:50:49.058] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:50:49.785] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:51:06.019] [INFO] access - path:/admin/getJobListByStudentId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:51:46.302] [INFO] access - path:/admin/getJobListByStudentId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:52:02.283] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:52:02.302] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:52:02.552] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:53:50.810] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:53:51.023] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:53:51.070] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:54:51.454] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:54:51.479] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T08:54:51.501] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:31:28.237] [INFO] access - path:/admin/getUserByStudentId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:44:24.113] [INFO] access - path:/admin/login | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:44:25.881] [INFO] access - path:/admin/login | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:44:25.907] [INFO] access - path:/admin/login | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:44:26.232] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:44:26.266] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:44:26.312] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:44:42.754] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:44:45.108] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:44:51.189] [INFO] access - path:/admin/getChooseMax | method:GET | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:44:51.425] [INFO] access - path:/admin/getChoose | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:46:01.072] [INFO] access - path:/admin/issueChoose | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:46:01.339] [INFO] access - path:/admin/getChoose | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:46:05.222] [INFO] access - path:/admin/getChoose | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:46:10.302] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:46:10.313] [INFO] access - path:/admin/getHomeworkByTeacherIdMax | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:46:10.481] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:46:27.484] [INFO] access - path:/admin/getChooseByGrouping | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:46:53.541] [INFO] access - path:/admin/homeworkIssue | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:46:53.803] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:46:55.607] [INFO] access - path:/admin/getHomeworkByTeacherIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:47:17.453] [INFO] access - path:/admin/login | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:47:18.026] [INFO] access - path:/admin/getJobListByStudentId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:48:52.270] [INFO] access - path:/admin/getHomeworkByJobId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:48:58.414] [INFO] access - path:/admin/writingHomework | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:49:21.286] [INFO] access - path:/admin/getClassListByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:49:21.332] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:49:21.539] [INFO] access - path:/admin/getHomeworkByTeacherId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:49:42.230] [INFO] access - path:/admin/getStudentMax | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:49:42.243] [INFO] access - path:/admin/getHomeworkByStudentIdPage | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:49:54.050] [INFO] access - path:/admin/getUserByStudentId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
[2022-06-05T10:49:57.543] [INFO] access - path:/admin/getJobListByStudentId | method:POST | ua:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36
